animeID, name, genre, type, episodes, studios, source, scored, scoredBy, members
7695,Pokemon Movie 13: Genei no Hasha Zoroark,"['Action', 'Adventure', 'Fantasy', 'Kids']",Movie,1,['OLM'],Game,7.01,24037,40866
7696,Sangokushi Daiichibu Eiyuu-tachi no Yoake,['Historical'],Movie,1,[],Unknown,6.5,75,302
7697,Sangokushi Dainibu Choukou Moyu,"['Action', 'Historical']",Movie,1,[],Unknown,6.56,76,375
7698,Sangokushi Daisanbu Harukanaru Taichi,"['Action', 'Historical']",Movie,1,['Toei Animation'],Unknown,6.58,70,316
7705,Starry☆Sky,"['Harem', 'School', 'Shoujo']",ONA,26,['Studio Deen'],Visual novel,6.22,13094,44609
7709,Peng You Town,"['Kids', 'Slice of Life']",Special,1,[],Unknown,5.57,83,245
7711,Karigurashi no Arrietty,['Fantasy'],Movie,1,['Studio Ghibli'],Novel,8.02,103716,169075
7713,Nihon Mukashibanashi: Saru Kani,['Fantasy'],Movie,1,[],Unknown,5.46,93,253
7715,Auto Mommy,['Fantasy'],Movie,1,[],Unknown,5.56,36,323
7718,Denshinbashira Elemi no Koi,['Fantasy'],Movie,1,[],Unknown,6.16,671,2090
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"['Comedy', 'Seinen', 'Sports']",TV,13,['A-1 Pictures'],Manga,8.09,16599,31846
7721,Yans! Gans! Meat or Die,"['Adventure', 'Comedy']",ONA,12,[],Unknown,4.94,90,269
7723,Hipira-kun,"['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']",TV,10,['Sunrise'],Picture book,6.16,1128,2561
7724,Shiki,"['Mystery', 'Horror', 'Supernatural', 'Thriller', 'Vampire']",TV,22,['Daume'],Manga,7.86,174162,390277
7728,Hellsing: Psalm of the Darkness,"['Action', 'Supernatural', 'Vampire', 'Seinen']",Special,1,['Gonzo'],Manga,7.07,7736,22284
7729,Hokkyoku no Muushika Miishika,['Adventure'],Movie,1,[],Unknown,6.18,114,350
7739,11eyes: Momoiro Genmutan,"['Ecchi', 'Comedy', 'Super Power', 'Supernatural']",Special,1,['Doga Kobo'],Visual novel,6.15,20373,34896
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",Special,6,['Arms'],Other,6.22,3860,9773
7744,Fight Ippatsu! Juuden-chan!! Specials,"['Ecchi', 'Comedy']",Special,6,['Studio Hibari'],Unknown,6.61,2816,5887
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"['Action', 'Comedy', 'Shounen', 'Supernatural']",OVA,1,['SynergySP'],Unknown,7.28,2354,5586
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,"['Comedy', 'Sci-Fi']",TV,26,['Creators Dot Com'],Unknown,5.68,37,296
7751,Midnight Horror School,['Comedy'],TV,52,[],Unknown,6.27,53,523
7752,Bao Lian Deng,"['Action', 'Adventure', 'Fantasy']",Movie,1,[],Other,6.31,140,412
7759,Saki Picture Drama,"['Comedy', 'Slice of Life']",Special,7,['Gonzo'],Manga,6.3,1185,3491
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,['Comedy'],TV,12,['Studio Deen'],Manga,7,480,1748
7762,"Yondemasu yo, Azazel-san.","['Comedy', 'Demons', 'Supernatural']",OVA,4,['Production I.G'],Manga,7.65,10657,25294
7768,Tantei Opera Milky Holmes,"['Comedy', 'Mystery', 'Super Power']",TV,12,['J.C.Staff'],Card game,6.99,13491,36735
7769,Ookami-san to Shichinin no Nakama-tachi,"['Comedy', 'Parody', 'Romance']",TV,12,['J.C.Staff'],Light novel,7.29,100785,209527
7770,Yutori-chan,"['Slice of Life', 'Comedy']",ONA,25,['Actas'],Original,6.17,1434,4553
7771,Chiisana Jumbo,"['Fantasy', 'Music', 'Kids']",Movie,1,[],Unknown,5.96,143,384
7774,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!","['Comedy', 'Ecchi', 'Fantasy']",OVA,1,['Doga Kobo'],Visual novel,6.76,2636,6574
7775,Futatsu no Kurumi,['Drama'],Special,1,['Shin-Ei Animation'],Unknown,6.59,299,808
7779,Andersen Monogatari (TV),"['Kids', 'Fantasy', 'Drama']",TV,52,[],Unknown,6.3,131,643
7781,Gothicmade: Hana no Utame,"['Mecha', 'Romance', 'Sci-Fi']",Movie,1,['Automatic Flowers Studio'],Unknown,6.25,55,2795
7782,Kämpfer Picture Drama,['Comedy'],Special,1,['Nomad'],Light novel,5.48,6150,12370
7785,Yojouhan Shinwa Taikei,"['Mystery', 'Comedy', 'Psychological', 'Romance']",TV,11,['Madhouse'],Novel,8.62,78378,237951
7786,Arabian Nights: Sindbad no Bouken,"['Action', 'Adventure', 'Fantasy']",Movie,1,['Toei Animation'],Book,5.59,325,994
7791,K-On!!,"['Comedy', 'Music', 'School', 'Slice of Life']",TV,26,['Kyoto Animation'],4-koma manga,8.15,213562,394336
7793,Ring ni Kakero 1: Kage Dou-hen,"['Action', 'Shounen', 'Sports']",TV,6,['Toei Animation'],Manga,6.76,259,1141
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,['Kids'],OVA,1,[],Unknown,5.68,34,259
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"['Comedy', 'Romance']",ONA,1,['Silver Link.'],Unknown,6.71,17787,34818
7807,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,"['Slice of Life', 'Magic', 'Comedy', 'Shoujo']",Movie,1,['Toei Animation'],Unknown,5.67,192,578
7808,Zukkoke Knight: Don De La Mancha,"['Adventure', 'Comedy', 'Historical', 'Romance']",TV,23,[],Unknown,6.19,87,405
7809,3-tsu no Kumo,['Dementia'],Movie,3,[],Original,4.8,604,1371
7810,Yami wo Mitsumeru Hane,['Dementia'],Movie,1,[],Original,4.96,367,892
7811,Yoru no Okite,['Dementia'],Movie,1,[],Original,4.24,540,1108
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"['Comedy', 'Sci-Fi', 'Shounen']",Movie,1,['Toei Animation'],Manga,6.29,267,895
7817,B-gata H-kei,"['Comedy', 'Romance', 'Ecchi', 'School', 'Seinen']",TV,12,"['Hal Film Maker', 'TYO Animations']",4-koma manga,7.04,161704,283570
7818,Yousei Ou,"['Fantasy', 'Shoujo']",OVA,1,['Madhouse'],Manga,5.66,229,967
7836,Notari Matsutarou,['Sports'],OVA,10,[],Unknown,5.94,85,468
7843,Kiekaketa Monogataritachi no Tame ni,['Dementia'],Movie,1,[],Original,5,306,742
7844,The Place Where We Were,['Dementia'],Movie,1,[],Original,5.97,68,353
7845,Seton Doubutsuki,"['Adventure', 'Fantasy']",TV,45,[],Unknown,6.86,99,381
7856,Kage no Kodomo,['Dementia'],Movie,1,[],Original,6.43,37,274
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,"['Comedy', 'Historical']",Special,7,['Production I.G'],Unknown,6.83,1949,4766
7858,Sora no Otoshimono: Project Pink,"['Sci-Fi', 'Harem', 'Comedy', 'Supernatural', 'Ecchi', 'Shounen']",OVA,1,['AIC A.S.T.A.'],Manga,7.51,48227,85189
7861,Versailles no Bara to Onna-tachi,"['Historical', 'Drama', 'Shoujo']",Special,1,[],Unknown,7.27,872,2517
7862,Transformers: Robot Masters,['Mecha'],Special,2,[],Unknown,5.56,302,799
7867,Gon,"['Action', 'Adventure', 'Kids']",TV,50,['Daewon Media'],Manga,5.95,222,1242
7870,Baka to Test to Shoukanjuu Specials,"['Magic', 'Comedy', 'School']",Special,6,['Silver Link.'],Unknown,7.41,17802,39495
7875,Kanokon: Manatsu no Dai Shanikusai Specials,['Ecchi'],Special,2,['Xebec'],Unknown,6.6,5674,14403
7876,Oz no Mahoutsukai,"['Adventure', 'Kids', 'Fantasy']",Movie,1,['Topcraft'],Book,5.96,215,572
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","['Drama', 'School', 'Slice of Life']",Movie,1,[],Book,7.65,804,2444
7882,Ramen Tenshi Pretty Menma,"['Comedy', 'Magic', 'Parody']",Special,1,['Arms'],Unknown,4.67,1326,3679
7897,Issho ni Sleeping: Sleeping with Hinako,['Ecchi'],OVA,1,['Studio Hibari'],Original,4.47,8093,14785
7900,Super Child,"['Action', 'Sci-Fi', 'Adventure']",Movie,1,[],Unknown,2.85,435,921
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"['Parody', 'Fantasy', 'Comedy', 'Military']",Special,16,['Bones'],4-koma manga,7.6,19879,43853
7904,Kemono no Souja Erin Recaps,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Slice of Life']",TV,10,['Production I.G'],Novel,7,366,1950
7915,Otaku no Seiza,"['Comedy', 'Parody']",OVA,2,"['Bee Media', '81 Produce']",Game,5.61,206,686
7939,Animation!,"['Adventure', 'Fantasy', 'Comedy', 'Dementia', 'Music', 'Mystery']",OVA,13,[],Unknown,5.97,127,548
7953,Defend Love,"['Adventure', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Super Power', 'Supernatural', 'Music', 'Sci-Fi']",Music,1,"['Sunrise', 'Telecom Animation Film']",Unknown,5.9,881,1667
7955,The Marshmallow Times,['Slice of Life'],TV,52,[],Unknown,6.73,93,472
7956,Cybot Robocchi,"['Comedy', 'Sci-Fi']",TV,39,[],Unknown,6.1,64,309
7960,Pachislo Kizoku Gin,"['Action', 'Game']",TV,23,['Actas'],Unknown,5.89,38,455
7967,Hiroshima ni Ichiban Densha ga Hashitta,"['Historical', 'Drama']",Movie,1,['Madhouse'],Unknown,6.53,78,493
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.","['Slice of Life', 'Comedy', 'Kids']",OVA,1,['Madhouse'],Manga,7.42,2672,6023
7980,Shin Obake no Q-tarou,"['Slice of Life', 'Comedy', 'Supernatural', 'School']",TV,70,[],Unknown,5.87,59,274
7981,Obake no Q-tarou (1985),"['Comedy', 'Kids', 'School', 'Slice of Life', 'Supernatural']",TV,510,[],Unknown,6.36,93,324
7982,Tetsuro no Kanata,['Adventure'],OVA,1,[],Unknown,5.63,48,466
7985,Taiyou no Hou: El Cantare e no Michi,"['Historical', 'Fantasy']",Movie,1,[],Unknown,5.4,220,611
8011,Time Bokan Series: Gyakuten Ippatsuman,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']",TV,58,['Tatsunoko Production'],Unknown,6.1,122,658
8017,Soukou Kihei Votoms: Genei-hen,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",OVA,6,['Sunrise'],Original,6.86,852,2055
8022,Tegamibachi Gakuen,"['Comedy', 'School']",Special,25,['Studio Pierrot'],Original,7.38,2109,8325
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,['Comedy'],Special,2,['J.C.Staff'],Manga,6.91,16293,34454
8025,Chi-Sui Maru,['Comedy'],TV,41,[],Original,5.45,47,336
8026,Super Street Fighter IV,"['Action', 'Adventure', 'Shounen']",OVA,1,['Gonzo'],Game,6.41,3091,5646
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,"['Comedy', 'Josei', 'Music', 'Romance']",Special,1,['J.C.Staff'],Manga,7.88,17389,32942
8041,Sennin Buraku,"['Comedy', 'Ecchi']",TV,23,['Eiken'],4-koma manga,6.04,73,510
8042,Taishou Yakyuu Musume. Specials,"['School', 'Sports']",Special,2,['J.C.Staff'],Unknown,6.28,309,1222
8057,Shin Koihime†Musou: Otome Tairan,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Historical']",TV,12,['Doga Kobo'],Visual novel,7.09,6716,16717
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,['Comedy'],Special,1,['Sunrise'],Original,6.77,2097,5058
8063,Sekaiichi Hatsukoi OVA,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",OVA,2,['Studio Deen'],Manga,8.07,27243,50575
8064,Ashiaraiyashiki no Juunin-tachi.,"['Action', 'Fantasy', 'Supernatural', 'Seinen']",OVA,1,[],Manga,5.01,671,2093
8065,Karakuri Kengou Den Musashi Lord,"['Action', 'Adventure', 'Mecha']",TV,50,['Studio Pierrot'],Original,6.17,66,379
8068,Kuroshitsuji Picture Drama,"['Demons', 'Supernatural']",Special,1,['A-1 Pictures'],Manga,7.25,5597,17013
8074,Highschool of the Dead,"['Action', 'Horror', 'Supernatural', 'Ecchi', 'Shounen']",TV,12,['Madhouse'],Manga,7.28,569783,895785
8078,Kure-nai OVA,"['Action', 'Comedy']",OVA,2,"[""Brain's Base""]",Light novel,6.86,5866,11668
8079,Tamala 2010: A Punk Cat in Space OVA,"['Dementia', 'Sci-Fi']",OVA,2,['Studio Pierrot'],Original,5.77,256,920
8081,Je Bul Chal-ssi Iyagi,"['Comedy', 'Horror', 'Fantasy']",Movie,1,[],Unknown,5.89,80,347
8086,Densetsu no Yuusha no Densetsu,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']",TV,24,['Zexcs'],Light novel,7.7,99585,211747
8092,Bakumatsu no Spasibo,['Historical'],Movie,1,[],Unknown,6.81,258,1030
8097,Lupin III: The Last Job,"['Action', 'Adventure', 'Comedy', 'Seinen']",Special,1,['TMS Entertainment'],Manga,7.07,1714,4663
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",Movie,1,['Xebec'],Original,7.43,4178,11195
8100,Mardock Scramble: The First Compression,"['Action', 'Sci-Fi', 'Psychological']",Movie,1,['GoHands'],Novel,7.53,23709,58387
8101,HenSemi,"['Comedy', 'Ecchi', 'Seinen']",OVA,2,['Xebec'],Manga,6.57,9684,24190
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,"['Adventure', 'Comedy', 'Kids']",Movie,1,['TMS Entertainment'],Unknown,6.62,472,1414
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,"['Kids', 'Adventure', 'Comedy']",Movie,1,['TMS Entertainment'],Unknown,6.52,444,1353
8115,Uchuu Show e Youkoso,"['Adventure', 'Space', 'Fantasy']",Movie,1,['A-1 Pictures'],Original,7.41,6351,17986
8120,Gotou ni Naritai.,"['Slice of Life', 'School', 'Drama']",Movie,1,[],Original,7.17,621,1795
8123,Cooking Papa,"['Comedy', 'Slice of Life']",TV,151,['Eiken'],Manga,6.67,159,1137
8129,Kuragehime,"['Slice of Life', 'Comedy', 'Josei']",TV,11,"[""Brain's Base""]",Manga,8.18,77541,155735
8130,Mighty Orbots,"['Sci-Fi', 'Adventure', 'Comedy', 'Mecha']",TV,13,['Tokyo Movie Shinsha'],Original,5.91,124,449
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"['Action', 'Mecha', 'Historical']",Movie,1,['Sunrise'],Original,6.04,467,1674
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,"['Action', 'Fantasy', 'Magic', 'Shoujo']",Movie,1,['Toei Animation'],Original,7.22,1974,4429
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",['Comedy'],Movie,1,['Sunrise'],Manga,7.32,922,2364
8139,Shin Minashigo Hutch,"['Adventure', 'Comedy', 'Drama']",TV,26,['Tatsunoko Production'],Unknown,6.43,157,458
8140,Konchuu Monogatari Minashigo Hutch (1989),"['Adventure', 'Comedy', 'Drama']",TV,55,['Tatsunoko Production'],Unknown,6.5,335,784
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"['Adventure', 'Comedy', 'Drama']",Movie,1,['Tatsunoko Production'],Unknown,6.36,113,395
8142,Colorful (Movie),"['Slice of Life', 'Supernatural', 'Drama']",Movie,1,"['Sunrise', 'Ascension']",Novel,7.91,50504,111771
8143,Sockies: Frontier Quest,['Comedy'],TV,39,[],Unknown,6.11,18,214
8145,Gegege no Kitarou: Nippon Bakuretsu,"['Action', 'Fantasy', 'Horror', 'Kids', 'Shounen', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.48,227,749
8146,Gegege no Kitarou: Daikaijuu,"['Action', 'Fantasy', 'Horror', 'Shounen', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.33,203,706
8149,Gegege no Kitarou (1968 Movie),"['Adventure', 'Comedy', 'Horror', 'Supernatural', 'Fantasy']",Movie,1,['Toei Animation'],Unknown,6.25,233,812
8150,Gegege no Kitarou: Chisougan,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,5.93,166,552
8152,Gegege no Kitarou (1985 Movie),"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.19,132,585
8153,Gegege no Kitarou: Youkai Daisensou,"['Adventure', 'Fantasy', 'Comedy', 'Supernatural', 'Horror']",Movie,1,['Toei Animation'],Unknown,6.26,97,497
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.16,91,492
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.23,86,471
8156,Gegege no Kitarou: Obake Nighter,"['Sports', 'Demons', 'Supernatural']",Movie,1,['Toei Animation'],Manga,6.34,123,538
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.28,150,585
8158,Gegege no Kitarou: Jigoku-hen,"['Adventure', 'Fantasy', 'Comedy', 'Supernatural', 'Horror']",TV,7,['Toei Animation'],Unknown,6.34,105,553
8162,Mugen Shinshi: Bouken Katsugeki-hen,"['Fantasy', 'Horror', 'Mystery']",OVA,1,['Gallop'],Manga,5.59,276,824
8171,One Piece Recap,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",OVA,1,['Toei Animation'],Manga,7.26,5798,14250
8176,Teinenpi Shoujo Haiji,['Comedy'],ONA,8,"['Plus Heads', 'Studio Crocodile']",Unknown,5.6,134,410
8178,Fujoshi no Hinkaku,['Slice of Life'],OVA,1,[],Manga,6.16,265,804
8179,Eagle Sam,"['Comedy', 'Sports']",TV,51,[],Unknown,5.42,31,244
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,"['Adventure', 'Comedy']",Special,1,[],Unknown,5.98,128,562
8181,Adachi-ga Hara,['Sci-Fi'],Movie,1,['Tezuka Productions'],Manga,6.09,374,973
8182,Bouken Shounen Shadar,"['Adventure', 'Horror']",TV,156,[],Unknown,6.11,69,380
8183,Bouken Korobokkuru,['Adventure'],TV,26,"['Tatsunoko Production', 'Eiken']",Unknown,6.27,75,328
8184,Bouken Gabotenjima,['Adventure'],TV,39,[],Unknown,5.93,51,300
8187,Fumiko no Kokuhaku,['Comedy'],ONA,1,[],Original,6.7,12913,20365
8189,The World of Golden Eggs,"['Comedy', 'Parody']",TV,26,['Studio Crocodile'],Original,6.66,73,539
8190,Nodame Cantabile: Finale OVA,"['Comedy', 'Romance', 'Josei']",OVA,1,['J.C.Staff'],Manga,7.63,12081,23014
8191,Hoshi Shinichi Short Short,"['Comedy', 'Sci-Fi']",TV,26,[],Book,5.75,32,273
8192,Hoshi Shinichi Short Short Special,"['Comedy', 'Sci-Fi']",Special,1,[],Book,5.89,28,175
8194,Akuma-kun,"['Adventure', 'Fantasy', 'Horror', 'Magic', 'Supernatural']",TV,42,['Toei Animation'],Manga,6.42,106,657
8195,Guru Guru Town Hanamaru-kun,['Kids'],TV,101,['Studio Pierrot'],Original,6.28,60,259
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"['Comedy', 'Parody', 'Seinen', 'Sports', 'Super Power']",Special,1,['AIC A.S.T.A.'],Manga,5.94,93,449
8197,So Ra No Wo To Specials,"['Military', 'Music', 'Sci-Fi', 'Slice of Life']",Special,2,['A-1 Pictures'],Original,7.58,12466,22011
8205,Norabbits' Minutes,"['Comedy', 'Fantasy', 'Kids']",Movie,5,[],Unknown,5.87,45,184
8206,Hime Chen! Otogi Chikku Idol Lilpri,"['Magic', 'Shoujo']",TV,51,['TMS Entertainment'],Game,7.13,2318,7770
8208,Jigoku Sensei Nube (Movie),"['Adventure', 'Comedy', 'Horror', 'School', 'Shounen', 'Supernatural']",Movie,1,['Toei Animation'],Unknown,6.72,652,1763
8211,Dance in the Vampire Bund Recap,"['Action', 'Supernatural', 'Vampire']",Special,1,['Shaft'],Manga,6.6,5235,12622
8213,Hoka Hoka Kazoku,['Comedy'],TV,1428,['Eiken'],Unknown,5.84,132,423
8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori","['Action', 'Historical']",Special,1,['Gallop'],Novel,6.24,178,543
8215,Genji Tsuushin Agedama,"['Action', 'Parody', 'Comedy', 'Sci-Fi']",TV,51,['Gallop'],Original,6.55,104,844
8216,Aa Harimanada,"['Sports', 'Martial Arts', 'Seinen']",TV,23,['E&G Films'],Manga,6.2,299,1123
8217,Jewelpet Twinkle☆,"['Fantasy', 'Magic', 'School', 'Shoujo']",TV,52,['Studio Comet'],Original,7.53,2396,6751
8218,Fushigi na Elevator,['Fantasy'],Movie,1,[],Unknown,6.18,45,366
8220,Baby Felix,"['Comedy', 'Kids']",TV,65,['Radix'],Unknown,5.63,95,399
8226,Akuma-kun (Movie),"['Adventure', 'Horror', 'Supernatural', 'Magic', 'Fantasy']",Movie,1,['Toei Animation'],Unknown,6.14,84,385
8227,Akuma-kun: Youkoso Akuma Land e!!,"['Adventure', 'Horror', 'Supernatural', 'Magic', 'Fantasy']",Movie,1,['Toei Animation'],Unknown,5.82,77,356
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,"['Adventure', 'Comedy', 'Horror', 'Supernatural', 'School', 'Shounen']",Movie,1,['Toei Animation'],Unknown,6.79,518,1461
8229,"on-chan, Yume Power Daibouken!",['Fantasy'],Special,1,['Nippon Animation'],Unknown,5.87,30,176
8230,True Tears Epilogue,"['Romance', 'Music', 'Drama']",Music,1,['P.A. Works'],Original,6.71,5328,10376
8231,Princess Lover!: Magical Knight Maria-chan,"['Magic', 'Parody']",Special,6,['GoHands'],Unknown,5.78,3015,7694
8233,Genji,"['Historical', 'Magic', 'Romance']",OVA,2,['J.C.Staff'],Unknown,6.31,74,676
8234,Muumin,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",TV,65,['Mushi Production'],Book,7.13,1264,3730
8235,Muumin (1972),"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",TV,52,['Mushi Production'],Book,6.69,510,1587
8239,Anime Yasei no Sakebi,"['Adventure', 'Drama']",TV,22,[],Unknown,6.19,72,334
8240,Wanpaku Oomukashi Kum Kum,"['Kids', 'Adventure', 'Comedy', 'Historical']",TV,26,['Sunrise'],Unknown,6.19,107,436
8241,Rio: Rainbow Gate!,"['Game', 'Comedy', 'Ecchi']",TV,13,['Xebec'],Other,5.95,10479,30303
8243,Mizuki Shigeru no Toono Monogatari,"['Adventure', 'Fantasy']",Movie,1,['Toei Animation'],Unknown,6.63,19,220
8244,Keshikasu-kun,"['Comedy', 'Kids']",TV,25,['Shogakukan Music & Digital Entertainment'],Manga,5.6,10,232
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,"['Adventure', 'Comedy', 'Sports']",Movie,1,['SynergySP'],Manga,6.63,1298,3318
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,"['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']",Movie,1,['Studio Pierrot'],Manga,7.51,79326,135957
8247,Bleach Movie 4: Jigoku-hen,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",Movie,1,['Studio Pierrot'],Manga,7.69,79414,134931
8248,Soukou Kihei Votoms: Case;Irvine,"['Action', 'Military', 'Sci-Fi', 'Drama', 'Mecha']",OVA,1,['Sunrise'],Original,6.55,1017,2251
8249,Votoms Finder,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",OVA,1,['Sunrise'],Original,6.27,1027,2399
8250,Soukou Kihei Votoms: Koei Futatabi,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",OVA,1,['Sunrise'],Original,7.04,933,2237
8258,Damen's Walker,"['Comedy', 'Romance']",ONA,12,['Kachidoki Studio'],Original,6.1,29,230
8277,Hyakka Ryouran: Samurai Girls,"['Action', 'Harem', 'Comedy', 'Ecchi', 'Samurai', 'School']",TV,12,['Arms'],Light novel,6.9,61784,137050
8278,Biohazard 4: Incubate,"['Action', 'Demons', 'Horror', 'Military', 'Mystery', 'Police', 'Supernatural', 'Thriller']",OVA,1,[],Game,6.28,2354,5770
8285,Ai no Senshi Rainbowman,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",TV,22,[],Other,6.84,178,775
8287,SD Gundam Sangokuden Brave Battle Warriors,"['Action', 'Historical', 'Mecha']",TV,51,['Sunrise'],Original,6.42,967,3351
8297,Planzet,"['Action', 'Mecha', 'Sci-Fi']",Movie,1,[],Original,5.63,1813,3442
8302,Ladies versus Butlers! Specials,"['Ecchi', 'Seinen']",Special,6,['Xebec'],Light novel,6.42,12831,25287
8304,Koutetsu Sangokushi Special,"['Historical', 'Shounen']",Special,1,[],Unknown,6.42,210,785
8310,Magic Kaito,"['Adventure', 'Comedy', 'Romance', 'Shounen']",Special,12,['TMS Entertainment'],Manga,7.92,18619,46218
8311,Tegamibachi Reverse,"['Adventure', 'Supernatural', 'Fantasy', 'Shounen']",TV,25,['Studio Pierrot'],Manga,7.83,21018,48314
8312,Piece,['Music'],Music,1,['Studio Ghibli'],Music,6.15,854,1808
8314,Tentai Senshi Sunred: Short Corner,"['Comedy', 'Parody', 'Seinen', 'Super Power']",Special,4,['AIC A.S.T.A.'],Unknown,6.56,244,723
8316,Kawasaki Frontale x Tentai Senshi Sunred,"['Comedy', 'Parody', 'Seinen', 'Sports', 'Super Power']",Special,4,['AIC A.S.T.A.'],Manga,5.88,132,517
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"['Comedy', 'Parody', 'School']",Special,1,['Shaft'],Manga,7.53,2447,8585
8324,Pelican Road Club Caroucha,"['Drama', 'Romance', 'Shounen']",OVA,1,['Studio World'],Manga,5.9,112,391
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"['Police', 'Comedy', 'Mystery', 'Shounen']",OVA,1,[],Unknown,7.6,3971,8676
8332,Kudan,['Fantasy'],Movie,1,[],Unknown,6.52,130,263
8333,Kodomo no Keijijougaku,['Fantasy'],ONA,1,[],Original,5.75,441,810
8336,Hanakappa,"['Comedy', 'Kids']",TV,,"['Xebec', 'OLM']",Picture book,6.2,55,342
8337,Shoka,"['Action', 'Fantasy', 'Historical']",Special,1,['Production I.G'],Original,6.03,1940,4225
8339,Kachou no Koi,"['Comedy', 'Romance', 'Yaoi']",OVA,1,['Panda Factory'],Manga,6.29,4909,10094
8345,Ukkari Pénélope,"['Comedy', 'Slice of Life']",TV,26,['Nippon Animation'],Unknown,5.83,48,258
8346,Ukkari Pénélope OVA,['Fantasy'],OVA,2,['Nippon Animation'],Unknown,5.56,34,186
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"['Mecha', 'Music']",Music,7,['Gainax'],Original,7.01,8165,17942
